"Date","CodeOffice","OfficeName","MopCod","MopDsc","TotalAmountIn","TotalAmountOut"
"2024-05-09",DJEXO,Bureau Exonérations,ES,paiement en espèce,128823.0,0.0
"2024-05-09",DJFRZ,Bureau Free Zone,CH,paiement chèque,2447412.0,0.0
"2024-05-09",DJFRZ,Bureau Free Zone,ES,paiement en espèce,1561710.0,0.0
"2024-05-09",DJGAR,Bureau de la Gare,ES,paiement en espèce,4299425.0,0.0
"2024-05-09",DJPRT,Bureau du Port,CH,paiement chèque,48488431,0.0
"2024-05-09",DJPRT,Bureau du Port,ES,paiement en espèce,4323978.0,0.0
"2024-05-09",DJPTR,Bureau  Hydrocarbures,ES,paiement en espèce,2000.0,0.0
"2024-05-09",DJQBR,Bureau Quai Boutre,ES,paiement en espèce,110060.0,0.0
"2024-05-09",DJTRS,Bureau Transit,CH,paiement chèque,283000.0,0.0
"2024-05-09",DJTRS,Bureau Transit,ES,paiement en espèce,40000.0,0.0
"2024-05-09",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,16000.0,0.0
"2024-05-09",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,12000.0,0.0
"2024-05-09",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,5023214.0,0.0
"2024-05-09",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,25000.0,0.0
"2024-05-09",DJZFR,Bureau Zone Franche,CH,paiement chèque,328677.0,0.0
"2024-05-09",DJZFR,Bureau Zone Franche,ES,paiement en espèce,7000.0,0.0
"2024-05-10",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,254415.0,0.0
"2024-05-10",DJTRS,Bureau Transit,CH,paiement chèque,12000.0,0.0
"2024-05-10",DJTRS,Bureau Transit,ES,paiement en espèce,2000.0,0.0
"2024-05-10",DJZFR,Bureau Zone Franche,ES,paiement en espèce,1000.0,0.0
"2024-05-11",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,11000.0,0.0
"2024-05-11",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,15000.0,0.0
"2024-05-11",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,188548.0,0.0
"2024-05-11",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,713498.0,0.0
"2024-05-11",DJAKH,Bureau Khat,CH,paiement chèque,3576322.0,0.0
"2024-05-11",DJAKH,Bureau Khat,ES,paiement en espèce,3402187.0,0.0
"2024-05-11",DJEXO,Bureau Exonérations,CH,paiement chèque,147469.0,0.0
"2024-05-11",DJFRZ,Bureau Free Zone,CH,paiement chèque,5000.0,0.0
"2024-05-11",DJFRZ,Bureau Free Zone,ES,paiement en espèce,16000.0,0.0
"2024-05-11",DJPRT,Bureau du Port,CH,paiement chèque,16629856,0.0
"2024-05-11",DJPRT,Bureau du Port,ES,paiement en espèce,1146563.0,0.0
"2024-05-11",DJTRS,Bureau Transit,CH,paiement chèque,79000.0,0.0
"2024-05-11",DJTRS,Bureau Transit,ES,paiement en espèce,39000.0,0.0
"2024-05-11",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,6000.0,0.0
"2024-05-11",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,4000.0,0.0
"2024-05-11",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,6000.0,0.0
"2024-05-11",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,1040009.0,0.0
"2024-05-11",DJZFR,Bureau Zone Franche,CH,paiement chèque,336154.0,0.0
"2024-05-12",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,10889438,0.0
"2024-05-12",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,2823906.0,0.0
"2024-05-12",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,12062858,0.0
"2024-05-12",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,583625.0,0.0
"2024-05-12",DJAKH,Bureau Khat,CH,paiement chèque,12612977,0.0
"2024-05-12",DJAKH,Bureau Khat,ES,paiement en espèce,19957426,0.0
"2024-05-12",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,211865.0,0.0
"2024-05-12",DJEXO,Bureau Exonérations,CH,paiement chèque,2145596.0,0.0
"2024-05-12",DJEXO,Bureau Exonérations,ES,paiement en espèce,51865.0,0.0
"2024-05-12",DJFRZ,Bureau Free Zone,CH,paiement chèque,2737852.0,0.0
"2024-05-12",DJFRZ,Bureau Free Zone,ES,paiement en espèce,38428.0,0.0
"2024-05-12",DJGAR,Bureau de la Gare,ES,paiement en espèce,5525427.0,0.0
"2024-05-12",DJPRT,Bureau du Port,CH,paiement chèque,24466874,0.0
"2024-05-12",DJPRT,Bureau du Port,ES,paiement en espèce,6673572.0,0.0
"2024-05-12",DJPTR,Bureau  Hydrocarbures,CH,paiement chèque,93475602,0.0
"2024-05-12",DJQBR,Bureau Quai Boutre,ES,paiement en espèce,51840.0,0.0
"2024-05-12",DJREV,Bureau Révision,ES,paiement en espèce,1000.0,0.0
"2024-05-12",DJTRS,Bureau Transit,CH,paiement chèque,258000.0,0.0
"2024-05-12",DJTRS,Bureau Transit,ES,paiement en espèce,42000.0,0.0
"2024-05-12",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,14000.0,0.0
"2024-05-12",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,38232.0,0.0
"2024-05-12",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,1050009.0,0.0
"2024-05-12",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,21000.0,0.0
"2024-05-12",DJZFR,Bureau Zone Franche,CH,paiement chèque,2000.0,0.0
"2024-05-12",DJZFR,Bureau Zone Franche,ES,paiement en espèce,877260.0,0.0
"2024-05-13",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,11445982,0.0
"2024-05-13",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,48264.0,0.0
"2024-05-13",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,1629406.0,0.0
"2024-05-13",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,584162.0,0.0
"2024-05-13",DJAKH,Bureau Khat,CH,paiement chèque,19494032,0.0
"2024-05-13",DJAKH,Bureau Khat,ES,paiement en espèce,14499584,0.0
"2024-05-13",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,265525.0,0.0
"2024-05-13",DJEXO,Bureau Exonérations,CH,paiement chèque,702518.0,0.0
"2024-05-13",DJEXO,Bureau Exonérations,ES,paiement en espèce,230928.0,0.0
"2024-05-13",DJFRZ,Bureau Free Zone,CH,paiement chèque,43300712,0.0
"2024-05-13",DJFRZ,Bureau Free Zone,ES,paiement en espèce,41000.0,0.0
"2024-05-13",DJGAR,Bureau de la Gare,ES,paiement en espèce,620150.0,0.0
"2024-05-13",DJPRT,Bureau du Port,CH,paiement chèque,28155558,0.0
"2024-05-13",DJPRT,Bureau du Port,ES,paiement en espèce,4052558.0,0.0
"2024-05-13",DJPTR,Bureau  Hydrocarbures,CH,paiement chèque,123013080,0.0
"2024-05-13",DJPTR,Bureau  Hydrocarbures,ES,paiement en espèce,3000.0,0.0
"2024-05-13",DJREV,Bureau Révision,ES,paiement en espèce,1000.0,0.0
"2024-05-13",DJTRS,Bureau Transit,CH,paiement chèque,212000.0,0.0
"2024-05-13",DJTRS,Bureau Transit,ES,paiement en espèce,17000.0,0.0
"2024-05-13",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,6000.0,0.0
"2024-05-13",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,17000.0,0.0
"2024-05-13",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,14000.0,0.0
"2024-05-13",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,14000.0,0.0
"2024-05-13",DJZFR,Bureau Zone Franche,CH,paiement chèque,7232577.0,0.0
"2024-05-13",DJZFR,Bureau Zone Franche,ES,paiement en espèce,3000.0,0.0
"2024-05-14",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,6124262.0,0.0
"2024-05-14",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,3991312.0,0.0
"2024-05-14",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,1976293.0,0.0
"2024-05-14",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,266339.0,0.0
"2024-05-14",DJAKH,Bureau Khat,CH,paiement chèque,14039672,0.0
"2024-05-14",DJAKH,Bureau Khat,ES,paiement en espèce,10872496,0.0
"2024-05-14",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,82454.0,0.0
"2024-05-14",DJEXO,Bureau Exonérations,CH,paiement chèque,17097437,0.0
"2024-05-14",DJEXO,Bureau Exonérations,ES,paiement en espèce,46811.0,0.0
"2024-05-14",DJFRZ,Bureau Free Zone,CH,paiement chèque,8716199.0,0.0
"2024-05-14",DJFRZ,Bureau Free Zone,ES,paiement en espèce,2399878.0,0.0
"2024-05-14",DJGAR,Bureau de la Gare,ES,paiement en espèce,53000.0,0.0
"2024-05-14",DJPRT,Bureau du Port,CH,paiement chèque,30100167,0.0
"2024-05-14",DJPRT,Bureau du Port,ES,paiement en espèce,12934626,0.0
"2024-05-14",DJTRS,Bureau Transit,CH,paiement chèque,185000.0,0.0
"2024-05-14",DJTRS,Bureau Transit,ES,paiement en espèce,25000.0,0.0
"2024-05-14",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,15000.0,0.0
"2024-05-14",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,89160.0,0.0
"2024-05-14",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,6000.0,0.0
"2024-05-14",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,9000.0,0.0
"2024-05-14",DJZFR,Bureau Zone Franche,ES,paiement en espèce,597495.0,0.0
"2024-05-15",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,6867708.0,0.0
"2024-05-15",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,40000.0,0.0
"2024-05-15",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,2102855.0,0.0
"2024-05-15",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,282235.0,0.0
"2024-05-15",DJAKH,Bureau Khat,CH,paiement chèque,74378783,0.0
"2024-05-15",DJAKH,Bureau Khat,ES,paiement en espèce,5644649.0,0.0
"2024-05-15",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,79095.0,0.0
"2024-05-15",DJEXO,Bureau Exonérations,CH,paiement chèque,4281153.0,0.0
"2024-05-15",DJEXO,Bureau Exonérations,ES,paiement en espèce,884645.0,0.0
"2024-05-15",DJFRZ,Bureau Free Zone,CH,paiement chèque,4888452.0,0.0
"2024-05-15",DJFRZ,Bureau Free Zone,ES,paiement en espèce,175935.0,0.0
"2024-05-15",DJPRT,Bureau du Port,CH,paiement chèque,39120095,0.0
"2024-05-15",DJPRT,Bureau du Port,ES,paiement en espèce,7724476.0,0.0
"2024-05-15",DJPTR,Bureau  Hydrocarbures,CH,paiement chèque,2000.0,0.0
"2024-05-15",DJPTR,Bureau  Hydrocarbures,ES,paiement en espèce,2000.0,0.0
"2024-05-15",DJREV,Bureau Révision,ES,paiement en espèce,390335.0,0.0
"2024-05-15",DJTRS,Bureau Transit,CH,paiement chèque,139000.0,0.0
"2024-05-15",DJTRS,Bureau Transit,ES,paiement en espèce,39000.0,0.0
"2024-05-15",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,10000.0,0.0
"2024-05-15",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,1271194.0,0.0
"2024-05-15",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,4097360.0,0.0
"2024-05-15",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,39000.0,0.0
"2024-05-15",DJZFR,Bureau Zone Franche,ES,paiement en espèce,2256544.0,0.0
"2024-05-16",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,1515131.0,0.0
"2024-05-16",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,37000.0,0.0
"2024-05-16",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,1377979.0,0.0
"2024-05-16",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,373843.0,0.0
"2024-05-16",DJAKH,Bureau Khat,CH,paiement chèque,2239462.0,0.0
"2024-05-16",DJAKH,Bureau Khat,ES,paiement en espèce,8271787.0,0.0
"2024-05-16",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,178370.0,0.0
"2024-05-16",DJEXO,Bureau Exonérations,CH,paiement chèque,2509270.0,0.0
"2024-05-16",DJEXO,Bureau Exonérations,ES,paiement en espèce,296265.0,0.0
"2024-05-16",DJFRZ,Bureau Free Zone,CH,paiement chèque,6080854.0,0.0
"2024-05-16",DJFRZ,Bureau Free Zone,ES,paiement en espèce,647928.0,0.0
"2024-05-16",DJGAR,Bureau de la Gare,ES,paiement en espèce,4635189.0,0.0
"2024-05-16",DJPRT,Bureau du Port,CH,paiement chèque,38576578,0.0
"2024-05-16",DJPRT,Bureau du Port,ES,paiement en espèce,5088030.0,0.0
"2024-05-16",DJPTR,Bureau  Hydrocarbures,CH,paiement chèque,36967477,0.0
"2024-05-16",DJQBR,Bureau Quai Boutre,ES,paiement en espèce,181129.0,0.0
"2024-05-16",DJREV,Bureau Révision,ES,paiement en espèce,1626160.0,0.0
"2024-05-16",DJTRS,Bureau Transit,CH,paiement chèque,172000.0,0.0
"2024-05-16",DJTRS,Bureau Transit,ES,paiement en espèce,37000.0,0.0
"2024-05-16",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,4918372.0,0.0
"2024-05-16",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,781190.0,0.0
"2024-05-16",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,1904982.0,0.0
"2024-05-16",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,54160.0,0.0
"2024-05-16",DJZFR,Bureau Zone Franche,ES,paiement en espèce,3000.0,0.0
"2024-05-17",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,18750.0,0.0
"2024-05-17",DJTRS,Bureau Transit,CH,paiement chèque,61000.0,0.0
"2024-05-17",DJTRS,Bureau Transit,ES,paiement en espèce,30000.0,0.0
"2024-05-17",DJZFR,Bureau Zone Franche,ES,paiement en espèce,1000.0,0.0
"2024-05-18",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,4000.0,0.0
"2024-05-18",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,237106.0,0.0
"2024-05-18",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,1114790.0,0.0
"2024-05-18",DJAKH,Bureau Khat,CH,paiement chèque,2931005.0,0.0
"2024-05-18",DJAKH,Bureau Khat,ES,paiement en espèce,3148724.0,0.0
"2024-05-18",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,20080.0,0.0
"2024-05-18",DJEXO,Bureau Exonérations,ES,paiement en espèce,889314.0,0.0
"2024-05-18",DJFRZ,Bureau Free Zone,CH,paiement chèque,6438713.0,0.0
"2024-05-18",DJFRZ,Bureau Free Zone,ES,paiement en espèce,610000.0,0.0
"2024-05-18",DJPRT,Bureau du Port,CH,paiement chèque,6063020.0,0.0
"2024-05-18",DJPRT,Bureau du Port,ES,paiement en espèce,2516271.0,0.0
"2024-05-18",DJTRS,Bureau Transit,CH,paiement chèque,214000.0,0.0
"2024-05-18",DJTRS,Bureau Transit,ES,paiement en espèce,18000.0,0.0
"2024-05-18",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,1000.0,0.0
"2024-05-18",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,5000.0,0.0
"2024-05-18",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,2000.0,0.0
"2024-05-18",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,8000.0,0.0
"2024-05-18",DJZFR,Bureau Zone Franche,CH,paiement chèque,1000.0,0.0
"2024-05-18",DJZFR,Bureau Zone Franche,ES,paiement en espèce,1000.0,0.0
"2024-05-19",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,9635770.0,0.0
"2024-05-19",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,2829906.0,0.0
"2024-05-19",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,15065168,0.0
"2024-05-19",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,475658.0,0.0
"2024-05-19",DJAKH,Bureau Khat,CH,paiement chèque,15126176,0.0
"2024-05-19",DJAKH,Bureau Khat,ES,paiement en espèce,18325669,0.0
"2024-05-19",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,125218.0,0.0
"2024-05-19",DJEXO,Bureau Exonérations,CH,paiement chèque,84622.0,0.0
"2024-05-19",DJEXO,Bureau Exonérations,ES,paiement en espèce,625099.0,0.0
"2024-05-19",DJFRZ,Bureau Free Zone,CH,paiement chèque,3819936.0,0.0
"2024-05-19",DJFRZ,Bureau Free Zone,ES,paiement en espèce,112748.0,0.0
"2024-05-19",DJGAR,Bureau de la Gare,ES,paiement en espèce,5864285.0,0.0
"2024-05-19",DJPRT,Bureau du Port,CH,paiement chèque,23778251,0.0
"2024-05-19",DJPRT,Bureau du Port,ES,paiement en espèce,13793953,0.0
"2024-05-19",DJPTR,Bureau  Hydrocarbures,CH,paiement chèque,13865837,0.0
"2024-05-19",DJPTR,Bureau  Hydrocarbures,ES,paiement en espèce,1000.0,0.0
"2024-05-19",DJREV,Bureau Révision,CH,paiement chèque,477393.0,0.0
"2024-05-19",DJREV,Bureau Révision,ES,paiement en espèce,338322.0,0.0
"2024-05-19",DJTRS,Bureau Transit,CH,paiement chèque,376000.0,0.0
"2024-05-19",DJTRS,Bureau Transit,ES,paiement en espèce,40000.0,0.0
