"Date","CodeOffice","TotalAmountPaid","TotalAmountAssessed","TotalPaidWeight","TotalPaidValue","TotalAssessedWeight","TotalAssessedValue","OfficeName"
"2023-04-16",DJUKB,32000.0,32000.0,2177552.4,525714497,2355105.4,550494453,Bureau UKAB HOLDING 
"2023-04-16",DJZEA,39000.0,40000.0,5413977.774,792652395,5414033.774,793347413,Bureau FZ East Africa Holding
"2023-04-16",DJZFR,1445150.0,1445148.0,5596042.0,1057333683,5596042.0,1057333683,Bureau Zone Franche
"2023-04-17",DIFTZ,7667470.0,8905696.0,10082733.89,2087615259,10216525.39,2055129067,Djibouti International Free Trade 
"2023-04-17",DJAFR,2630030.0,6278373.0,2374.64,23969379,10156.41,66166219,Bureau Aéroport Fret
"2023-04-17",DJAKH,32652900,51033802,27111.825,27807000,44048.55,45178000,Bureau Khat
"2023-04-17",DJBAP,180960.0,180960.0,135.0,745000.0,135.0,745000.0,Brigade Aéroport Passager
"2023-04-17",DJCTR,-5000.0,0.0,0.0,0.0,0.0,0.0,
"2023-04-17",DJEXO,239082.0,755117.0,132886.807,371676347,165325.027,393866092,Bureau Exonérations
"2023-04-17",DJFRZ,16233700,10079294,8735808.45,3888278018,18638440.583,4572282688,Bureau Free Zone
"2023-04-17",DJGAR,1811030.0,1811034.0,351423.0,21963935,351423.0,21963935,Bureau de la Gare
"2023-04-17",DJPRT,82698300,95990681,1447992.52,234438217,1906122.62,377053655,Bureau du Port
"2023-04-17",DJPTR,1000.0,-29265489,6005.0,2464644.0,679577.0,117356160,Bureau  Hydrocarbures
"2023-04-17",DJREV,1622760.0,245012.0,1233.0,5931381.0,1218.0,2053219.0,Bureau Révision
"2023-04-17",DJTRS,212000.0,110000.0,12683634.495,4410221739,9102243.7,1560045540,Bureau Transit
"2023-04-17",DJUKB,23000.0,19000.0,4897109.136,1878156835,4583746.136,1841409649,Bureau UKAB HOLDING 
"2023-04-17",DJZEA,24000.0,26000.0,2943337.699,550115104,3468371.699,745842034,Bureau FZ East Africa Holding
"2023-04-17",DJZFR,4000.0,4000.0,696458.0,210873741,696458.0,210873741,Bureau Zone Franche
"2023-04-18",DIFTZ,4251520.0,1909576.0,11655420.311,2426651479,11876191.311,2518870967,Djibouti International Free Trade 
"2023-04-18",DJAFR,4446150.0,2665762.0,10602.081,20390415,6075.281,11700607,Bureau Aéroport Fret
"2023-04-18",DJAKH,77543600,26258333,67121.925,68843000,22653.15,23234000,Bureau Khat
"2023-04-18",DJEXO,2115680.0,1906020.0,390737.314,192476385,487160.804,308455461,Bureau Exonérations
"2023-04-18",DJFRZ,6909360.0,7647124.0,6018984.525,979225490,7119629.892,980498116,Bureau Free Zone
"2023-04-18",DJGAR,0.0,53000.0,0.0,0.0,20160.0,500000.0,Bureau de la Gare
"2023-04-18",DJPRT,38911800,39039888,2113961.408,239288356,9352485.308,494168310,Bureau du Port
"2023-04-18",DJPTR,0.0,8560125.0,0.0,0.0,2719.66,424160851,Bureau  Hydrocarbures
"2023-04-18",DJREV,40340.0,1000.0,3298.25,15811997,3282.0,15703997,Bureau Révision
"2023-04-18",DJTRS,101000.0,167000.0,5163741.28,1205805374,8981801.113,3293771697,Bureau Transit
"2023-04-18",DJUKB,19000.0,19000.0,2730906.0,478895148,2999982.0,496581628,Bureau UKAB HOLDING 
"2023-04-18",DJZEA,25000.0,1368568.0,5503724.68,797068433,6153838.68,875298074,Bureau FZ East Africa Holding
"2023-04-18",DJZFR,3000.0,3000.0,2108014.0,633048029,2108014.0,633048029,Bureau Zone Franche
"2023-04-19",DIFTZ,1343020.0,4873039.0,10182544.7,1802968866,10700101.97,1836740349,Djibouti International Free Trade 
"2023-04-19",DJAFR,2924910.0,7127794.0,5484.965,51208757,1650.265,34503777,Bureau Aéroport Fret
"2023-04-19",DJAKH,8136240.0,25412322,6741.15,6914000.0,21783.45,22342000,Bureau Khat
"2023-04-19",DJBAP,74240.0,74240.0,80.0,304200.0,80.0,304200.0,Brigade Aéroport Passager
"2023-04-19",DJEXO,203217.0,160168.0,481853.2,1189060477.148,812429.504,1348325011.148,Bureau Exonérations
"2023-04-19",DJFRZ,8653860.0,16414744,21009770.49,10681597826,10407917.64,9936777993,Bureau Free Zone
"2023-04-19",DJPRT,16479100,37687483,496632.52,153325111,465665.02,186492400,Bureau du Port
"2023-04-19",DJPTR,3000.0,3000.0,50480.0,207864235,78034.115,21099165,Bureau  Hydrocarbures
"2023-04-19",DJTRS,178000.0,142000.0,11021301.106,2582919697,14607534.07,3885813594,Bureau Transit
"2023-04-19",DJUKB,21000.0,23000.0,4344953.2,728812835,5855621.2,908683267,Bureau UKAB HOLDING 
"2023-04-19",DJZEA,1741810.0,403244.0,5696904.83,1143785931,5464436.03,1128512360,Bureau FZ East Africa Holding
"2023-04-19",DJZFR,913698.0,913698.0,441415.0,107604649,441415.0,107604649,Bureau Zone Franche
"2023-04-20",DIFTZ,1229740.0,3777446.0,10323908.24,1516018962,9596856.44,1370641850,Djibouti International Free Trade 
"2023-04-20",DJAFR,1622080.0,2747045.0,2264.2,7834719.0,5091.0,10071335,Bureau Aéroport Fret
"2023-04-20",DJAKH,11293800,31435996,9392.175,9633000.0,27042.6,27736000,Bureau Khat
"2023-04-20",DJBAP,178000.0,178000.0,20.0,150000.0,20.0,150000.0,Brigade Aéroport Passager
"2023-04-20",DJEXO,1289360.0,1100302.0,2052213.772,256971894,1634513.468,164285150,Bureau Exonérations
"2023-04-20",DJFRZ,4383790.0,1497300.0,7718570.091,1257620942,7096492.341,1217895323,Bureau Free Zone
"2023-04-20",DJGAR,2830780.0,2777775.0,583396.0,33802261,563236.0,33302261,Bureau de la Gare
"2023-04-20",DJPRT,25691700,34849725,826005.46,156015219,852960.81,185505478,Bureau du Port
"2023-04-20",DJPTR,1000.0,1000.0,2466.72,1188262.0,2466.72,1188262.0,Bureau  Hydrocarbures
"2023-04-20",DJTRS,160000.0,171000.0,11013630.734,2620510074,11805296.28,8036789353,Bureau Transit
"2023-04-20",DJUKB,1509410.0,1508414.0,5729018.86,2490940811,5065283.86,2420224687,Bureau UKAB HOLDING 
"2023-04-20",DJZEA,135834.0,308849.0,3243707.95,653870578,2667943.75,458875697,Bureau FZ East Africa Holding
"2023-04-20",DJZFR,3000.0,958620.0,339340.0,71603704,343940.0,76087804,Bureau Zone Franche
"2023-04-21",DJTRS,9000.0,8000.0,1245608.2,44411218,1160601.0,26754721,Bureau Transit
"2023-04-22",DJAKH,0.0,81801124,0.0,0.0,71172.075,72997000,Bureau Khat
"2023-04-22",DJBAP,57392.0,57392.0,60.0,266000.0,60.0,266000.0,Brigade Aéroport Passager
"2023-04-22",DJTRS,34000.0,27000.0,1583984.868,169195204,660363.29,969300.0,Bureau Transit
"2023-04-23",DIFTZ,4956840.0,4183223.0,8732527.772,1272790648,7771549.245,1161533615,Djibouti International Free Trade 
"2023-04-23",DJAFR,3004340.0,1985611.0,6044.4,11405365,3534.8,8672314.0,Bureau Aéroport Fret
"2023-04-23",DJAKH,46143100,29804099,38352.6,39336000,25820.925,26483000,Bureau Khat
"2023-04-23",DJBAP,21845.0,21845.0,40.0,70000.0,40.0,70000.0,Brigade Aéroport Passager
"2023-04-23",DJEXO,896725.0,230695.0,1112712.1,225307520,1102863.0,219716546,Bureau Exonérations
"2023-04-23",DJFRZ,12851100,7901850.0,10181732.924,1451036129,9607698.924,1340258818,Bureau Free Zone
"2023-04-23",DJGAR,3375610.0,3375606.0,659664.0,40848995,659664.0,40848995,Bureau de la Gare
"2023-04-23",DJPRT,34612600,25837768,1200643.85,214442050,1148646.0,179192541,Bureau du Port
"2023-04-23",DJPTR,3000.0,-30878359,96066.615,21528474,829369.5,129071619,Bureau  Hydrocarbures
"2023-04-23",DJREV,4000.0,1000.0,11910.0,40479824,4240.0,10861989,Bureau Révision
"2023-04-23",DJTRS,184000.0,184000.0,17962535.62,10151976647,8788089.938,4047198563,Bureau Transit
"2023-04-23",DJUKB,19000.0,23000.0,3434431.06,564798506,2440425.06,414835698,Bureau UKAB HOLDING 
"2023-04-23",DJZEA,19000.0,16000.0,2025375.0,363557880,1617625.0,294727008,Bureau FZ East Africa Holding
"2023-04-23",DJZFR,1679220.0,10474805,196935.0,58907462,253885.864,68478286,Bureau Zone Franche
"2023-04-24",DIFTZ,19817100,42364311,9884286.499,1655333513,9924315.629,1755310521,Djibouti International Free Trade 
"2023-04-24",DJAFR,4038810.0,1043631.0,7562.07,18624588,904.25,7037277.0,Bureau Aéroport Fret
"2023-04-24",DJAKH,37246900,26255636,30941.625,31735000,22697.025,23279000,Bureau Khat
"2023-04-24",DJBAP,17476.0,17476.0,35.0,73000.0,35.0,73000.0,Brigade Aéroport Passager
"2023-04-24",DJCDF,-5000.0,0.0,0.0,0.0,0.0,0.0,
"2023-04-24",DJEXO,2188740.0,2719769.0,520779.956,860955207,557809.516,980114026,Bureau Exonérations
"2023-04-24",DJFRZ,4767320.0,695329.0,8317103.24,1302816913,8637198.24,1344646494,Bureau Free Zone
"2023-04-24",DJGAR,1316320.0,1316315.0,260191.0,15881985,260191.0,15881985,Bureau de la Gare
"2023-04-24",DJPRT,26677400,33561416,1227944.64,304132163,1316605.28,300435613,Bureau du Port
"2023-04-24",DJPTR,8559120.0,170705818,1419.66,221107718,3482901.83,563827359,Bureau  Hydrocarbures
"2023-04-24",DJREV,3000.0,3000.0,65115.0,192368242,65115.0,192368242,Bureau Révision
"2023-04-24",DJTRS,137000.0,197000.0,6513263.483,2086259276,8696201.29,3924281328,Bureau Transit
"2023-04-24",DJUKB,17000.0,22000.0,4107937.0,674481392,4123676.0,688695524,Bureau UKAB HOLDING 
"2023-04-24",DJZEA,202015.0,299226.0,4509205.0,518568390,4667900.98,588223926,Bureau FZ East Africa Holding
"2023-04-24",DJZFR,1466090.0,1466092.0,14243998,2512818577,14243998,2512818577,Bureau Zone Franche
"2023-04-25",DIFTZ,21516200,1010249.0,9974436.49,1707652440,10034980.49,1620132777,Djibouti International Free Trade 
"2023-04-25",DJAFR,4168930.0,1923467.0,4007.94,34224116,2647.14,7643971.0,Bureau Aéroport Fret
"2023-04-25",DJAKH,82602800,29146887,71414.85,73246000,25108.2,25752000,Bureau Khat
"2023-04-25",DJBAP,1000.0,1000.0,12.0,897490000,12.0,897490000,Brigade Aéroport Passager
"2023-04-25",DJEXO,1503970.0,465198.0,479630.41,606972368,449553.45,639545160,Bureau Exonérations
"2023-04-25",DJFRZ,10633900,10008586,9960664.881,1792653145,9541094.881,1758552062,Bureau Free Zone
"2023-04-25",DJGAR,0.0,26500.0,0.0,0.0,10080.0,250000.0,Bureau de la Gare
"2023-04-25",DJPRT,56175700,48363235,1480366.58,260765979,2178150.64,315249280,Bureau du Port
"2023-04-25",DJPST,702124.0,702124.0,103.0,2174300.0,103.0,2174300.0,Bureau  Poste
"2023-04-25",DJPTR,170706000,0.0,3482901.83,563827359,0.0,0.0,Bureau  Hydrocarbures
"2023-04-25",DJTRS,140000.0,220000.0,8113506.912,4529663138,13962499.294,5809179077,Bureau Transit
"2023-04-25",DJUKB,20000.0,23000.0,1439265.0,231442136,2084777.0,317881003,Bureau UKAB HOLDING 
"2023-04-25",DJZEA,318226.0,43000.0,4372532.799,732555271,4200234.819,667311389,Bureau FZ East Africa Holding
"2023-04-25",DJZFR,1508020.0,11000.0,368147.0,174012130,361667.0,173273857,Bureau Zone Franche
"2023-04-26",DIFTZ,7595520.0,56000.0,11246586.88,1609952451,10838481.48,1587094294,Djibouti International Free Trade 
"2023-04-26",DJAFR,2489600.0,6126470.0,2236.7,42497658,10028.0,72362861,Bureau Aéroport Fret
"2023-04-26",DJAKH,12892100,26378861,10712.325,10987000,22797.45,23382000,Bureau Khat
"2023-04-26",DJBAP,32950.0,32950.0,40.0,90000.0,40.0,90000.0,Brigade Aéroport Passager
"2023-04-26",DJEXO,2177680.0,1453217.0,1056870.86,1475163154,1019545.92,1467089995,Bureau Exonérations
"2023-04-26",DJFRZ,4208830.0,11056489,9787141.49,2216594535,9654091.49,2254684303,Bureau Free Zone
"2023-04-26",DJPRT,27862100,34895087,554564.75,149823095,1567149.75,592584055,Bureau du Port
"2023-04-26",DJREV,0.0,1000.0,0.0,0.0,6242.0,9314990.0,Bureau Révision
"2023-04-26",DJTRS,206000.0,240000.0,12657273.052,4269940533,42297202.37,6138412278,Bureau Transit
"2023-04-26",DJUKB,18000.0,16000.0,1506571.3,308795853,1388799.3,295103416,Bureau UKAB HOLDING 
"2023-04-26",DJZEA,21000.0,21000.0,1341834.9,307013831,1348224.9,319028831,Bureau FZ East Africa Holding
"2023-04-26",DJZFR,1949550.0,1949547.0,460155.0,129133605,460155.0,129133605,Bureau Zone Franche
"2023-04-27",DIFTZ,397758.0,900872.0,16081187.57,5554430656,16167824.57,5537427974,Djibouti International Free Trade 
"2023-04-27",DJAFR,3944870.0,4751926.0,11888.89,646543511,5909.99,644354696,Bureau Aéroport Fret
"2023-04-27",DJAKH,24383600,44057713,32819.475,33661000,38184.9,39164000,Bureau Khat
"2023-04-27",DJBAP,35980.0,35980.0,50.0,165000.0,50.0,165000.0,Brigade Aéroport Passager
"2023-04-27",DJEXO,53648.0,1219466.0,374337.155,132651371,425880.215,193672091,Bureau Exonérations
"2023-04-27",DJFRZ,7558810.0,1392744.0,12097779.649,2424578312,12237323.649,2497532218,Bureau Free Zone
"2023-04-27",DJGAR,3346920.0,3320424.0,673704.0,40206496,663624.0,39956496,Bureau de la Gare
"2023-04-27",DJPRT,45656500,69943767,1767957.844,195256865,2807824.914,597455365,Bureau du Port
"2023-04-27",DJPTR,19881500,54279749,50258658.56,739760247,50283984.67,754101326,Bureau  Hydrocarbures
"2023-04-27",DJREV,2175430.0,2303868.0,49914.0,40585126,53914.0,40944122,Bureau Révision
"2023-04-27",DJTRS,302000.0,362000.0,14159696.75,4909833222,17101666.523,7763986322,Bureau Transit
"2023-04-27",DJUKB,39000.0,41000.0,8650770.8,1543399609,8449161.8,1545455588,Bureau UKAB HOLDING 
"2023-04-27",DJZEA,45000.0,489892.0,3865607.86,1708643925,3950274.789,1856405845,Bureau FZ East Africa Holding
"2023-04-27",DJZFR,2198180.0,9000.0,397891.864,113195695,369109.0,102874063,Bureau Zone Franche
"2023-04-28",DJAKH,0.0,27946058,0.0,0.0,24119.55,24738000,Bureau Khat
"2023-04-28",DJTRS,58000.0,63000.0,3185897.84,261664147,2787154.2,152503247,Bureau Transit
"2023-04-29",DJAKH,0.0,15496925,0.0,0.0,13757.25,14110000,Bureau Khat
"2023-04-29",DJTRS,238000.0,269000.0,10588387.77,4813207673,11540520.562,5199820456,Bureau Transit
"2023-04-30",DIFTZ,3240180.0,6393384.0,22799113.592,3304891561,22825827.592,3307093226,Djibouti International Free Trade 
"2023-04-30",DJAFR,7420450.0,5637265.0,3977.13,29985855,3514.23,26961542,Bureau Aéroport Fret
"2023-04-30",DJAKH,158368000,38690331,136556.55,140058000,33012.525,33859000,Bureau Khat
"2023-04-30",DJBAP,581665.0,581665.0,202.0,1881000.0,202.0,1881000.0,Brigade Aéroport Passager
"2023-04-30",DJCPT,0.0,0.0,0.0,0.0,0.0,0.0,
"2023-04-30",DJEXO,660549.0,435049.0,112711.374,280676952,90726.924,235279100,Bureau Exonérations
"2023-04-30",DJFRZ,2569780.0,14451140,10861900.325,2425213593,10978361.205,2434460925,Bureau Free Zone
"2023-04-30",DJGAR,3480920.0,3480919.0,690228.0,41999245,690228.0,41999245,Bureau de la Gare
"2023-04-30",DJPRT,37625900,28500576,1437095.46,217294177,1290513.46,201905794,Bureau du Port
"2023-04-30",DJPTR,2000.0,2000.0,3101.74,1916822.0,3101.74,1916822.0,Bureau  Hydrocarbures
"2023-04-30",DJREV,128442.0,4109435.0,4000.0,358996.0,2645.0,11573060,Bureau Révision
"2023-04-30",DJTRS,353000.0,262000.0,47828529.127,8219296741,15719252.715,3564044754,Bureau Transit
"2023-04-30",DJUKB,40000.0,1213224.0,3848442.41,876508275,4080571.41,899931004,Bureau UKAB HOLDING 
"2023-04-30",DJZEA,475892.0,32000.0,4096197.729,797408138,4441200.34,798157512,Bureau FZ East Africa Holding
"2023-04-30",DJZFR,3488490.0,3488493.0,2650863.239,632123601,2650863.239,632123601,Bureau Zone Franche
"2023-05-01",DJAKH,0.0,26303820,0.0,0.0,22310.925,22883000,Bureau Khat
"2023-05-01",DJBAP,902954.0,0.0,150.0,2540718.0,0.0,0.0,Brigade Aéroport Passager
"2023-05-01",DJTRS,77000.0,11000.0,2841496.346,1406858417,267400.45,45128653,Bureau Transit
"2023-05-02",DIFTZ,10429200,5185043.0,10135406.903,1591340030,10332862.403,1632240395,Djibouti International Free Trade 
"2023-05-02",DJAFR,3481500.0,2987435.0,6545.83,32029287,6100.29,35635176,Bureau Aéroport Fret
"2023-05-02",DJAKH,46207100,26874633,38375.025,39359000,23273.25,23870000,Bureau Khat
"2023-05-02",DJBAP,58480.0,58480.0,15.0,101000.0,15.0,101000.0,Brigade Aéroport Passager
"2023-05-02",DJCPT,1000.0,0.0,0.0,0.0,0.0,0.0,
"2023-05-02",DJEXO,813797.0,194558.0,594366.003,191933798,787846.003,274747012,Bureau Exonérations
"2023-05-02",DJFRZ,25276300,13173997,8391735.175,1350408269,11075244.175,1863373664,Bureau Free Zone
"2023-05-02",DJGAR,1309460.0,1415455.0,263762.0,15725186,304082.0,16725186,Bureau de la Gare
"2023-05-02",DJPRT,24516300,33446270,946756.0,209987794,1502638.0,446240440,Bureau du Port
"2023-05-02",DJPTR,1000.0,0.0,25326.11,14341079,0.0,0.0,Bureau  Hydrocarbures
"2023-05-02",DJREV,4109440.0,0.0,2645.0,11573060,0.0,0.0,Bureau Révision
"2023-05-02",DJTRS,170000.0,132000.0,10679645.162,4499294787,8445508.298,2071583891,Bureau Transit
"2023-05-02",DJUKB,1191220.0,19000.0,3886507.35,512019401,4804147.54,623268011,Bureau UKAB HOLDING 
"2023-05-02",DJZEA,38000.0,43000.0,4204533.94,1137138983,4547463.11,1240642333,Bureau FZ East Africa Holding
"2023-05-02",DJZFR,613134.0,613134.0,1270.0,2887435.0,1270.0,2887435.0,Bureau Zone Franche
"2023-05-03",DIFTZ,2063710.0,13695710,8423878.8,1293170016,7995478.25,1242593437,Djibouti International Free Trade 
"2023-05-03",DJAFR,4004420.0,4008380.0,3781.3,54852125,4234.64,58562983,Bureau Aéroport Fret
"2023-05-03",DJAKH,14944800,29574560,12385.425,12703000,26502.45,27182000,Bureau Khat
"2023-05-03",DJCFZ,-5000.0,0.0,0.0,0.0,0.0,0.0,
"2023-05-03",DJCPT,1000.0,0.0,0.0,0.0,0.0,0.0,
"2023-05-03",DJEXO,132916.0,81916.0,599461.864,585408492.672,415303.264,581173930.672,Bureau Exonérations
"2023-05-03",DJFRZ,3325420.0,8861059.0,8621622.537,2299209155,8817948.657,2222357953,Bureau Free Zone
"2023-05-03",DJGAR,0.0,26500.0,0.0,0.0,10080.0,250000.0,Bureau de la Gare
"2023-05-03",DJPRT,18282800,61776069,2743974.0,456508169,3242890.72,642046062,Bureau du Port
"2023-05-03",DJREV,1563000.0,1563000.0,2000.0,4400000.0,2000.0,4400000.0,Bureau Révision
"2023-05-03",DJTRS,161000.0,187000.0,9205178.068,2547635274,8279902.704,15315400837,Bureau Transit
"2023-05-03",DJUKB,2422130.0,2421132.0,3150773.99,700265241,2639606.19,623663881,Bureau UKAB HOLDING 
"2023-05-03",DJZEA,29000.0,1281517.0,4460534.57,704824753,3884916.0,468845669,Bureau FZ East Africa Holding
"2023-05-03",DJZFR,661608.0,661608.0,365160.0,154317208,365160.0,154317208,Bureau Zone Franche
"2023-05-04",DIFTZ,3549670.0,6269826.0,14610694.335,1782427026,15129523.535,1962040685,Djibouti International Free Trade 
"2023-05-04",DJAFR,4003140.0,5621205.0,4458.45,32556429,9367.85,43356867,Bureau Aéroport Fret
"2023-05-04",DJAKH,6995140.0,33336800,5802.225,5951000.0,28889.25,29630000,Bureau Khat
"2023-05-04",DJBAP,33012.0,33012.0,20.0,151000.0,20.0,151000.0,Brigade Aéroport Passager
"2023-05-04",DJCPT,6000.0,0.0,0.0,0.0,0.0,0.0,
"2023-05-04",DJEXO,598651.0,243647.0,1997595.795,379522299,1992863.795,381894706,Bureau Exonérations
"2023-05-04",DJFRZ,12188900,6190563.0,21652681.787,2740345462,19618722.437,2607874419,Bureau Free Zone
"2023-05-04",DJGAR,3499580.0,3367078.0,703296.0,42055997,652896.0,40805997,Bureau de la Gare
"2023-05-04",DJPRT,29379500,15005721,1310519.848,529622046,1004223.128,425892203,Bureau du Port
"2023-05-04",DJPTR,0.0,9000.0,0.0,0.0,6934736.381,1557343050,Bureau  Hydrocarbures
"2023-05-04",DJREV,0.0,193167.0,0.0,0.0,4680.0,1467289.0,Bureau Révision
"2023-05-04",DJTRS,248000.0,296000.0,11242586.943,16075144476,70122844.914,17941926635,Bureau Transit
"2023-05-04",DJUKB,21000.0,19000.0,3507168.87,402534693,2533556.48,268184693,Bureau UKAB HOLDING 
"2023-05-04",DJZEA,5744940.0,4487426.0,7531479.74,1952385430,7530062.74,1956256110,Bureau FZ East Africa Holding
"2023-05-04",DJZFR,5000.0,2406311.0,366906.75,88964242,377855.75,90330375,Bureau Zone Franche
"2023-05-05",DJAKH,0.0,29576734,0.0,0.0,25665.9,26324000,Bureau Khat
"2023-05-05",DJTRS,44000.0,47000.0,2780837.49,304893870,2086309.81,217381479,Bureau Transit
"2023-05-06",DJAKH,0.0,26911006,0.0,0.0,23347.35,23946000,Bureau Khat
"2023-05-06",DJBAP,34040.0,34040.0,2.0,28000.0,2.0,28000.0,Brigade Aéroport Passager
"2023-05-06",DJTRS,170000.0,158000.0,5994414.649,2974834091,4649129.548,1834972581,Bureau Transit
"2023-05-07",DIFTZ,14245200,13909904,15785799.23,2036270523,15400254.43,1943545344,Djibouti International Free Trade 
"2023-05-07",DJAFR,10726800,7021511.0,1665.01,35055716,8072.46,39059532,Bureau Aéroport Fret
"2023-05-07",DJAKH,40249400,27583353,33432.75,34290000,23832.9,24444000,Bureau Khat
"2023-05-07",DJBAP,260891.0,260891.0,83.0,768753.0,83.0,768753.0,Brigade Aéroport Passager
"2023-05-07",DJCFZ,-20000.0,0.0,0.0,0.0,0.0,0.0,
"2023-05-07",DJEXO,1781950.0,2310525.0,2160026.55,356566832,2371821.44,336075771,Bureau Exonérations
"2023-05-07",DJFRZ,7449650.0,7436647.0,7404017.6,1412119213,6068044.35,1299850680,Bureau Free Zone
"2023-05-07",DJGAR,0.0,3040187.0,0.0,0.0,604621.0,36648860,Bureau de la Gare
"2023-05-07",DJPRT,25082700,24306979,1031327.69,194641055,973397.69,175099395,Bureau du Port
"2023-05-07",DJPTR,9000.0,0.0,6934736.381,1557343050,0.0,0.0,Bureau  Hydrocarbures
"2023-05-07",DJREV,1000.0,0.0,4580.0,928789.0,0.0,0.0,Bureau Révision
"2023-05-07",DJTRS,206000.0,240000.0,9784719.369,11885370376,13457948.255,3276450261,Bureau Transit
"2023-05-07",DJUKB,34000.0,39000.0,4961200.0,627305157,4973427.2,684851286,Bureau UKAB HOLDING 
"2023-05-07",DJZEA,47000.0,47000.0,5791833.109,1270596409,6017253.109,1307651059,Bureau FZ East Africa Holding
"2023-05-07",DJZFR,23998500,17402360,149070.841,98522569,216243.841,127497403,Bureau Zone Franche
"2023-05-08",DIFTZ,3713570.0,2602329.0,9559665.91,1762896031,9812234.28,1756016436,Djibouti International Free Trade 
"2023-05-08",DJAFR,4066550.0,2689928.0,4925.56,43818104,3342.88,14696963,Bureau Aéroport Fret
"2023-05-08",DJAKH,28559200,26499242,23716.875,24325000,22675.575,23257000,Bureau Khat
"2023-05-08",DJEXO,2031640.0,631929.0,1176451.411,225247926,925401.411,198194817,Bureau Exonérations
"2023-05-08",DJFRZ,8556970.0,10838738,4411895.938,2094102612,4511789.938,1687032112,Bureau Free Zone
"2023-05-08",DJGAR,4832760.0,1792571.0,952246.0,58375421,347625.0,21726561,Bureau de la Gare
"2023-05-08",DJPRT,42151800,41335784,1471600.824,280097817,1582467.694,272224243,Bureau du Port
"2023-05-08",DJPTR,0.0,5287757.0,0.0,0.0,3414195.89,562683092,Bureau  Hydrocarbures
"2023-05-08",DJREV,546985.0,610886.0,1820.0,2198026.0,7790.0,4170011.0,Bureau Révision
"2023-05-08",DJTRS,221000.0,156000.0,66093618.651,7374391985,5852503.25,5510822720,Bureau Transit
"2023-05-08",DJUKB,3360140.0,3361136.0,4038474.3,3888332442,4141744.3,3904282442,Bureau UKAB HOLDING 
"2023-05-08",DJZEA,24000.0,30000.0,2540822.154,550848977,2407288.286,581512418,Bureau FZ East Africa Holding
"2023-05-08",DJZFR,1876130.0,2455389.0,478450.0,124414136,472908.0,118832035,Bureau Zone Franche
"2023-05-09",DIFTZ,108520.0,245925.0,13867372.659,2044504418,14228271.659,2116054994,Djibouti International Free Trade 
"2023-05-09",DJAFR,4722680.0,1595955.0,15253.87,32205511,5819.22,16416520,Bureau Aéroport Fret
"2023-05-09",DJAKH,27333900,28154414,22717.5,23300000,23930.4,24544000,Bureau Khat
"2023-05-09",DJEXO,2348870.0,2358871.0,328750.516,190883086,329380.016,311126870,Bureau Exonérations
"2023-05-09",DJFRZ,6190420.0,4977119.0,7180608.578,1562235786,7470875.378,1618163477,Bureau Free Zone
"2023-05-09",DJPRT,37646300,45281673,1530905.832,297386151,1350327.962,274820838,Bureau du Port
"2023-05-09",DJPTR,1000.0,5572130.0,39087.64,17818069,3779087.64,634530940,Bureau  Hydrocarbures
"2023-05-09",DJREV,93372.0,93372.0,4262.0,2631000.0,4262.0,2631000.0,Bureau Révision
"2023-05-09",DJTRS,224000.0,222000.0,8999357.695,2542020363,59879844.847,10313871911,Bureau Transit
"2023-05-09",DJUKB,20000.0,20000.0,2299663.4,611156827,2299663.4,611156827,Bureau UKAB HOLDING 
"2023-05-09",DJZEA,33000.0,28000.0,2825144.526,492688212,2927739.394,499813674,Bureau FZ East Africa Holding
"2023-05-09",DJZFR,1000.0,1000.0,2970.0,3571161.0,2970.0,3571161.0,Bureau Zone Franche
"2023-05-10",DIFTZ,1374810.0,1282579.0,12620360.41,1650190780,11946762.8,1515979924,Djibouti International Free Trade 
"2023-05-10",DJAFR,1347910.0,1743339.0,2923.26,66874046,3178.71,67964686,Bureau Aéroport Fret
"2023-05-10",DJAKH,75682100,26905700,65804.7,67492000,23244.975,23841000,Bureau Khat
"2023-05-10",DJEXO,1469470.0,1598317.0,645996.65,280380417,812110.348,1547024171,Bureau Exonérations
"2023-05-10",DJFRZ,3408730.0,3028548.0,8880949.47,1552485405,8470760.07,1502202711,Bureau Free Zone
"2023-05-10",DJPRT,36931400,119076781,1566631.48,372366445,2060932.16,835422223,Bureau du Port
"2023-05-10",DJPTR,5573130.0,1000.0,7166866.0,1172910144,30590.0,3552575.0,Bureau  Hydrocarbures
"2023-05-10",DJTRS,154000.0,254000.0,6624799.136,1669273617,17125446.548,13403154359,Bureau Transit
"2023-05-10",DJUKB,26000.0,29000.0,2075169.0,550575676,2604295.0,586310673,Bureau UKAB HOLDING 
"2023-05-10",DJZEA,314461.0,312461.0,3205959.0,723424843,3155593.0,712176886,Bureau FZ East Africa Holding
"2023-05-10",DJZFR,711462.0,712462.0,282310.0,38965347,310310.0,50690547,Bureau Zone Franche
"2023-05-11",DIFTZ,10653900,11004961,11814755.29,1697262168,11807048.287,1825173210,Djibouti International Free Trade 
"2023-05-11",DJAFR,3066620.0,2603426.0,3536.36,30911393,4981.36,29725326,Bureau Aéroport Fret
"2023-05-11",DJAKH,8710360.0,33315847,7246.2,7432000.0,28778.1,29516000,Bureau Khat
"2023-05-11",DJBAP,136700.0,136700.0,12.0,115000.0,12.0,115000.0,Brigade Aéroport Passager
