Date	CodeOffice	OfficeName	MopCod	MopDsc	TotalAmountIn	TotalAmountOut
10/07/2024	DJAKH	Bureau Khat	ES	paiement en espèce	3788049.0	0.0
10/07/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	75140.0	0.0
10/07/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	28016736	0.0
10/07/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	30615.0	0.0
10/07/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	3125095.0	0.0
10/07/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	8895320.0	0.0
10/07/2024	DJPRT	Bureau du Port	CH	paiement chèque	26426083	0.0
10/07/2024	DJPRT	Bureau du Port	ES	paiement en espèce	5818606.0	0.0
10/07/2024	DJREV	Bureau Révision	CH	paiement chèque	5000.0	0.0
10/07/2024	DJREV	Bureau Révision	ES	paiement en espèce	1000.0	0.0
10/07/2024	DJTRS	Bureau Transit	CH	paiement chèque	153000.0	0.0
10/07/2024	DJTRS	Bureau Transit	ES	paiement en espèce	23000.0	0.0
10/07/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	17000.0	0.0
10/07/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	11000.0	0.0
10/07/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	155276.0	0.0
10/07/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	22000.0	0.0
10/07/2024	DJZFR	Bureau Zone Franche	CH	paiement chèque	336154.0	0.0
10/07/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	7000.0	0.0
11/07/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	1735731.0	0.0
11/07/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	2833906.0	0.0
11/07/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	6905007.0	0.0
11/07/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	815125.0	0.0
11/07/2024	DJAKH	Bureau Khat	CH	paiement chèque	6208942.0	0.0
11/07/2024	DJAKH	Bureau Khat	ES	paiement en espèce	7468323.0	0.0
11/07/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	184450.0	0.0
11/07/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	649941.0	0.0
11/07/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	12000.0	0.0
11/07/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	11626743	0.0
11/07/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	2564893.0	0.0
11/07/2024	DJGAR	Bureau de la Gare	ES	paiement en espèce	3758893.0	0.0
11/07/2024	DJPRT	Bureau du Port	CH	paiement chèque	11511508	0.0
11/07/2024	DJPRT	Bureau du Port	ES	paiement en espèce	7820436.0	0.0
11/07/2024	DJPTR	Bureau  Hydrocarbures	ES	paiement en espèce	56685936	0.0
11/07/2024	DJREV	Bureau Révision	CH	paiement chèque	2897506.0	0.0
11/07/2024	DJREV	Bureau Révision	ES	paiement en espèce	1000.0	0.0
11/07/2024	DJTRS	Bureau Transit	CH	paiement chèque	219000.0	0.0
11/07/2024	DJTRS	Bureau Transit	ES	paiement en espèce	43000.0	0.0
11/07/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	11000.0	0.0
11/07/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	20000.0	0.0
11/07/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	5000.0	0.0
11/07/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	258255.0	0.0
11/07/2024	DJZFR	Bureau Zone Franche	CH	paiement chèque	419975.0	0.0
11/07/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	9000.0	0.0
12/07/2024	DJTRS	Bureau Transit	CH	paiement chèque	9000.0	0.0
12/07/2024	DJTRS	Bureau Transit	ES	paiement en espèce	16000.0	0.0
13/07/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	968412.0	0.0
13/07/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	23000.0	0.0
13/07/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	219648.0	0.0
13/07/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	17288.0	0.0
13/07/2024	DJAKH	Bureau Khat	CH	paiement chèque	9301098.0	0.0
13/07/2024	DJAKH	Bureau Khat	ES	paiement en espèce	5035762.0	0.0
13/07/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	30680.0	0.0
13/07/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	8667542.0	0.0
13/07/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	14000.0	0.0
13/07/2024	DJPRT	Bureau du Port	CH	paiement chèque	3683314.0	0.0
13/07/2024	DJPRT	Bureau du Port	ES	paiement en espèce	1000.0	0.0
13/07/2024	DJTRS	Bureau Transit	CC	Chèque Certifiée	2000.0	0.0
13/07/2024	DJTRS	Bureau Transit	CH	paiement chèque	93000.0	0.0
13/07/2024	DJTRS	Bureau Transit	ES	paiement en espèce	12000.0	0.0
13/07/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	8000.0	0.0
13/07/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	10000.0	0.0
13/07/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	4000.0	0.0
13/07/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	430172.0	0.0
14/07/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	8157391.0	0.0
14/07/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	252601.0	0.0
14/07/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	2906182.0	0.0
14/07/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	558693.0	0.0
14/07/2024	DJAKH	Bureau Khat	CH	paiement chèque	7453990.0	0.0
14/07/2024	DJAKH	Bureau Khat	ES	paiement en espèce	22613486	0.0
14/07/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	163000.0	0.0
14/07/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	1495659.0	0.0
14/07/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	4414411.0	0.0
14/07/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	10322732	0.0
14/07/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	2697097.0	0.0
14/07/2024	DJGAR	Bureau de la Gare	ES	paiement en espèce	5308622.0	0.0
14/07/2024	DJPRT	Bureau du Port	CH	paiement chèque	29602205	0.0
14/07/2024	DJPRT	Bureau du Port	ES	paiement en espèce	6561588.0	0.0
14/07/2024	DJREV	Bureau Révision	ES	paiement en espèce	217367.0	0.0
14/07/2024	DJTRS	Bureau Transit	CH	paiement chèque	309000.0	0.0
14/07/2024	DJTRS	Bureau Transit	ES	paiement en espèce	36000.0	0.0
14/07/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	20000.0	0.0
14/07/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	17000.0	0.0
14/07/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	507566.0	0.0
14/07/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	8000.0	0.0
14/07/2024	DJZFR	Bureau Zone Franche	CH	paiement chèque	335154.0	0.0
14/07/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	576000.0	0.0
15/07/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	25150415	0.0
15/07/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	270323.0	0.0
15/07/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	286490.0	0.0
15/07/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	663194.0	0.0
15/07/2024	DJAKH	Bureau Khat	CH	paiement chèque	17222471	0.0
15/07/2024	DJAKH	Bureau Khat	ES	paiement en espèce	12907724	0.0
15/07/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	721251.0	0.0
15/07/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	15000.0	0.0
15/07/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	6203949.0	0.0
15/07/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	776691.0	0.0
15/07/2024	DJPRT	Bureau du Port	CH	paiement chèque	14426646	0.0
15/07/2024	DJPRT	Bureau du Port	ES	paiement en espèce	1606558.0	0.0
15/07/2024	DJPTR	Bureau  Hydrocarbures	CH	paiement chèque	137471557	0.0
15/07/2024	DJREV	Bureau Révision	CH	paiement chèque	2000.0	0.0
15/07/2024	DJTRS	Bureau Transit	CH	paiement chèque	141000.0	0.0
15/07/2024	DJTRS	Bureau Transit	ES	paiement en espèce	26000.0	0.0
15/07/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	4834803.0	0.0
15/07/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	939865.0	0.0
15/07/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	667145.0	0.0
15/07/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	365707.0	0.0
15/07/2024	DJZFR	Bureau Zone Franche	CH	paiement chèque	54080.0	0.0
15/07/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	7000.0	0.0
16/07/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	6617567.0	0.0
16/07/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	59564.0	0.0
16/07/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	3318690.0	0.0
16/07/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	384275.0	0.0
16/07/2024	DJAKH	Bureau Khat	CH	paiement chèque	12416751	0.0
16/07/2024	DJAKH	Bureau Khat	ES	paiement en espèce	5291226.0	0.0
16/07/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	112340.0	0.0
16/07/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	1541970.0	0.0
16/07/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	819861.0	0.0
16/07/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	9140249.0	0.0
16/07/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	868822.0	0.0
16/07/2024	DJGAR	Bureau de la Gare	ES	paiement en espèce	352967.0	0.0
16/07/2024	DJPRT	Bureau du Port	CH	paiement chèque	6483742.0	0.0
16/07/2024	DJPRT	Bureau du Port	ES	paiement en espèce	7019412.0	0.0
16/07/2024	DJPTR	Bureau  Hydrocarbures	ES	paiement en espèce	1000.0	0.0
16/07/2024	DJREV	Bureau Révision	ES	paiement en espèce	2000.0	0.0
16/07/2024	DJTRS	Bureau Transit	CH	paiement chèque	102000.0	0.0
16/07/2024	DJTRS	Bureau Transit	ES	paiement en espèce	26000.0	0.0
16/07/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	9000.0	0.0
16/07/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	7000.0	0.0
16/07/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	2984389.0	0.0
16/07/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	875096.0	0.0
16/07/2024	DJZFR	Bureau Zone Franche	CH	paiement chèque	1000.0	0.0
16/07/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	4000.0	0.0
17/07/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	13893473	0.0
17/07/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	31000.0	0.0
17/07/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	876333.0	0.0
17/07/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	709617.0	0.0
17/07/2024	DJAKH	Bureau Khat	CH	paiement chèque	8162695.0	0.0
17/07/2024	DJAKH	Bureau Khat	ES	paiement en espèce	6210456.0	0.0
17/07/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	159061.0	0.0
17/07/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	2785272.0	0.0
17/07/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	543456.0	0.0
17/07/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	10240615	0.0
17/07/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	2360895.0	0.0
17/07/2024	DJPRT	Bureau du Port	CH	paiement chèque	24224731	0.0
17/07/2024	DJPRT	Bureau du Port	ES	paiement en espèce	2452965.0	0.0
17/07/2024	DJPTR	Bureau  Hydrocarbures	ES	paiement en espèce	1000.0	0.0
17/07/2024	DJREV	Bureau Révision	ES	paiement en espèce	535500.0	0.0
17/07/2024	DJTRS	Bureau Transit	CH	paiement chèque	177000.0	0.0
17/07/2024	DJTRS	Bureau Transit	ES	paiement en espèce	38000.0	0.0
17/07/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	15000.0	0.0
17/07/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	22626.0	0.0
17/07/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	1261838.0	0.0
17/07/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	120050.0	0.0
17/07/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	810953.0	0.0
18/07/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	4302152.0	0.0
18/07/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	1017786.0	0.0
18/07/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	1153902.0	0.0
18/07/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	761132.0	0.0
18/07/2024	DJAKH	Bureau Khat	CH	paiement chèque	26647337	0.0
18/07/2024	DJAKH	Bureau Khat	ES	paiement en espèce	9131147.0	0.0
18/07/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	77960.0	0.0
18/07/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	62894.0	0.0
18/07/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	1130578.0	0.0
18/07/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	5633510.0	0.0
18/07/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	2483175.0	0.0
18/07/2024	DJGAR	Bureau de la Gare	ES	paiement en espèce	3810511.0	0.0
18/07/2024	DJPRT	Bureau du Port	CH	paiement chèque	18223619	0.0
18/07/2024	DJPRT	Bureau du Port	ES	paiement en espèce	10049713	0.0
18/07/2024	DJPTR	Bureau  Hydrocarbures	ES	paiement en espèce	1000.0	0.0
18/07/2024	DJQBR	Bureau Quai Boutre	CH	paiement chèque	404457.0	0.0
18/07/2024	DJREV	Bureau Révision	CH	paiement chèque	7849176.0	0.0
18/07/2024	DJREV	Bureau Révision	ES	paiement en espèce	255576.0	0.0
18/07/2024	DJTRS	Bureau Transit	CH	paiement chèque	180000.0	0.0
18/07/2024	DJTRS	Bureau Transit	ES	paiement en espèce	58000.0	0.0
18/07/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	14000.0	0.0
18/07/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	59040.0	0.0
18/07/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	1482312.0	0.0
18/07/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	20000.0	0.0
18/07/2024	DJZFR	Bureau Zone Franche	CH	paiement chèque	1000.0	0.0
18/07/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	3000.0	0.0
19/07/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	85800.0	0.0
19/07/2024	DJTRS	Bureau Transit	CH	paiement chèque	51000.0	0.0
19/07/2024	DJTRS	Bureau Transit	ES	paiement en espèce	4000.0	0.0
20/07/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	2377010.0	0.0
20/07/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	18000.0	0.0
20/07/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	62411.0	0.0
20/07/2024	DJAKH	Bureau Khat	CH	paiement chèque	10290192	0.0
20/07/2024	DJAKH	Bureau Khat	ES	paiement en espèce	2769688.0	0.0
20/07/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	49812.0	0.0
20/07/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	8000.0	0.0
20/07/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	13000.0	0.0
20/07/2024	DJPRT	Bureau du Port	CH	paiement chèque	1000.0	0.0
20/07/2024	DJPRT	Bureau du Port	ES	paiement en espèce	97638.0	0.0
20/07/2024	DJTRS	Bureau Transit	CH	paiement chèque	112000.0	0.0
20/07/2024	DJTRS	Bureau Transit	ES	paiement en espèce	29000.0	0.0
20/07/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	6000.0	0.0
20/07/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	6000.0	0.0
20/07/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	6000.0	0.0
20/07/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	9000.0	0.0
21/07/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	9685475.0	0.0
21/07/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	276584.0	0.0
21/07/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	498291.0	0.0
21/07/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	568027.0	0.0
21/07/2024	DJAKH	Bureau Khat	CH	paiement chèque	9063976.0	0.0
21/07/2024	DJAKH	Bureau Khat	ES	paiement en espèce	14176120	0.0
21/07/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	38138.0	0.0
21/07/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	817044.0	0.0
21/07/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	1407344.0	0.0
21/07/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	1195177.0	0.0
21/07/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	1276748.0	0.0
21/07/2024	DJGAR	Bureau de la Gare	ES	paiement en espèce	4978377.0	0.0
21/07/2024	DJPRT	Bureau du Port	CH	paiement chèque	57144578	0.0
21/07/2024	DJPRT	Bureau du Port	ES	paiement en espèce	4880380.0	0.0
21/07/2024	DJPTR	Bureau  Hydrocarbures	CH	paiement chèque	68415484	0.0
21/07/2024	DJPTR	Bureau  Hydrocarbures	ES	paiement en espèce	5000.0	0.0
21/07/2024	DJTRS	Bureau Transit	CH	paiement chèque	162000.0	0.0
21/07/2024	DJTRS	Bureau Transit	ES	paiement en espèce	38000.0	0.0
21/07/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	10000.0	0.0
21/07/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	13000.0	0.0
21/07/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	5000.0	0.0
21/07/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	9000.0	0.0
21/07/2024	DJZFR	Bureau Zone Franche	CH	paiement chèque	1000.0	0.0
21/07/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	3000.0	0.0
22/07/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	31897910	0.0
22/07/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	262190.0	0.0
22/07/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	1438597.0	0.0
22/07/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	3356371.0	0.0
22/07/2024	DJAKH	Bureau Khat	CH	paiement chèque	15621659	0.0
22/07/2024	DJAKH	Bureau Khat	ES	paiement en espèce	19054313	0.0
22/07/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	114282.0	0.0
22/07/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	3850537.0	0.0
22/07/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	601368.0	0.0
22/07/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	16944982	0.0
22/07/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	129432.0	0.0
22/07/2024	DJGAR	Bureau de la Gare	ES	paiement en espèce	160131.0	0.0
22/07/2024	DJPRT	Bureau du Port	CH	paiement chèque	124069080	0.0
22/07/2024	DJPRT	Bureau du Port	ES	paiement en espèce	4615080.0	0.0
22/07/2024	DJPTR	Bureau  Hydrocarbures	CH	paiement chèque	119436029	0.0
22/07/2024	DJREV	Bureau Révision	ES	paiement en espèce	2000.0	0.0
22/07/2024	DJTRS	Bureau Transit	CH	paiement chèque	224000.0	0.0
22/07/2024	DJTRS	Bureau Transit	ES	paiement en espèce	41000.0	0.0
22/07/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	19000.0	0.0
22/07/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	5000.0	0.0
22/07/2024	DJZEA	Bureau FZ East Africa Holding	CC	Chèque Certifiée	1000.0	0.0
22/07/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	7000.0	0.0
22/07/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	5000.0	0.0
22/07/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	1000.0	0.0
23/07/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	16000.0	0.0
23/07/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	423508.0	0.0
23/07/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	600205.0	0.0
23/07/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	511399.0	0.0
23/07/2024	DJAKH	Bureau Khat	CH	paiement chèque	76203269	0.0
23/07/2024	DJAKH	Bureau Khat	ES	paiement en espèce	7069349.0	0.0
23/07/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	99165.0	0.0
23/07/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	108397.0	0.0
23/07/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	17000.0	0.0
23/07/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	11615238	0.0
23/07/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	577775.0	0.0
23/07/2024	DJPRT	Bureau du Port	CH	paiement chèque	60785739	0.0
23/07/2024	DJPRT	Bureau du Port	ES	paiement en espèce	2447777.0	0.0
23/07/2024	DJPTR	Bureau  Hydrocarbures	CH	paiement chèque	117345740	0.0
23/07/2024	DJPTR	Bureau  Hydrocarbures	ES	paiement en espèce	2000.0	0.0
23/07/2024	DJTRS	Bureau Transit	CH	paiement chèque	196000.0	0.0
23/07/2024	DJTRS	Bureau Transit	ES	paiement en espèce	31000.0	0.0
23/07/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	5350322.0	0.0
23/07/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	33000.0	0.0
23/07/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	1876666.0	0.0
23/07/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	34952.0	0.0
23/07/2024	DJZFR	Bureau Zone Franche	CH	paiement chèque	4979037.0	0.0
23/07/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	1000.0	0.0
24/07/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	12887726	0.0
24/07/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	1585451.0	0.0
24/07/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	3061690.0	0.0
24/07/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	1118292.0	0.0
24/07/2024	DJAKH	Bureau Khat	CH	paiement chèque	8732843.0	0.0
24/07/2024	DJAKH	Bureau Khat	ES	paiement en espèce	5940713.0	0.0
24/07/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	304376.0	0.0
24/07/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	475491.0	0.0
24/07/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	1152047.0	0.0
24/07/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	17297077	0.0
24/07/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	2545460.0	0.0
24/07/2024	DJPRT	Bureau du Port	CH	paiement chèque	23313364	0.0
24/07/2024	DJPRT	Bureau du Port	ES	paiement en espèce	14583585	0.0
24/07/2024	DJPTR	Bureau  Hydrocarbures	CH	paiement chèque	1579212.0	0.0
24/07/2024	DJPTR	Bureau  Hydrocarbures	ES	paiement en espèce	1000.0	0.0
24/07/2024	DJREV	Bureau Révision	ES	paiement en espèce	669825.0	0.0
24/07/2024	DJTRS	Bureau Transit	CH	paiement chèque	109000.0	0.0
24/07/2024	DJTRS	Bureau Transit	ES	paiement en espèce	26000.0	0.0
24/07/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	12000.0	0.0
24/07/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	1361984.0	0.0
24/07/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	13728477	0.0
24/07/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	16000.0	0.0
24/07/2024	DJZFR	Bureau Zone Franche	CH	paiement chèque	3000.0	0.0
24/07/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	6000.0	0.0
25/07/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	3944670.0	0.0
25/07/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	46000.0	0.0
25/07/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	246920.0	0.0
25/07/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	364593.0	0.0
